url,agency
https://www.ana.press/archive?pi=1&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=21&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=22&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=23&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=24&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=25&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=26&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=27&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=3&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=4&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=5&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=6&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=7&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=8&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=9&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=10&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=11&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=12&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=13&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=14&ms=0&dy=28&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=1&ms=0&dy=29&mn=10&yr=1393,ana
https://www.ana.press/archive?pi=2&ms=0&dy=29&mn=10&yr=1393,ana
